id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,itm1,itm2,itm3,itm4,itm5,itm6,itm7,itm8,itm9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,local1,local2,local3,local4,local5,prepay,pmoney,pdollar,airf,pit1,pit2,pit3,pit4,pit5,money,dollar,money1,p1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp01,sp02,sp03,sp04,sp05,sp06,sp07,sp08,sp09,sp10,sp11,sp12,sp13,sp14,sp15,spfav,spleas,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,ts11,slp1,htype,hstar,hsat,slp2,msat,slp3,slp4,slp5,slp6,slp7,slp8,slp9,again,agwhy,recom,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,sall,country,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
14578,8,6,3,90,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,190000,1,0,.,100000,2,50000,2,10000,2,0,.,30000,2,0,0,0,0,30000,0,0,0,0,0,2,.,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,801,8,1,2,6,19,3,185,.,.,.,.,.,.,.,8,.,5,0,5,0,0,0,5,5,0,0,0,0,.,.,.,0,.,0,0,1,0,0,0,0,1,4,1,0,4,0,0,4,4,4,4,1,4,4,4,4,4,2,2,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,.,5,5,1,4,1,1
14579,8,6,1,60,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,3,5,3,5,5,5,5,5,3,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,20000,2,0,.,0,.,0,.,0,.,0,.,20000,3,8000,10000,0,0,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,67,1,2,3,18,185,235,271,295,315,350,352,865,.,67,.,0,5,0,0,5,0,0,5,5,0,0,1,3,3,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,4,3,1,1,1
14580,8,7,1,60,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,4,.,.,.,.,.,1,3500,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,3,0,4000,0,0,2000,0,4000,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,67,1,2,3,18,185,235,271,295,315,350,352,865,.,67,.,0,5,0,0,5,0,0,0,5,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,5,3,2,2,4,2,1
14581,8,7,1,60,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5,5,3,5,0,5,5,5,3,.,.,.,.,.,1,3500,2,1,1,1,1,1,1,5000,2,0,.,0,.,0,.,0,.,0,.,5000,1,0,0,1500,0,3500,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,3,1,2,18,67,185,235,271,295,315,350,352,865,.,3,.,0,5,0,0,5,0,0,0,5,0,0,1,3,4,4,0,.,0,0,0,0,0,0,0,1,1,1,5,4,0,0,5,5,5,5,4,5,5,5,5,5,5,5,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,5,3,2,2,2,1,1
14582,8,4,8,20,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,400000,5,1,1,0,0,0,0,200000,5,0,.,60000,1,20000,1,0,.,0,.,120000,1,120000,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,.,.,.,.,.,.,.,.,.,.,.,.,.,.,801,.,0,0,5,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,3,0,4,4,3,3,4,3,4,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,3,3,2,5,1,1
14583,8,2,1,30,1,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,800000,5,1,1,0,0,0,0,200000,5,0,.,100000,1,100000,1,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,801,65,1,5,.,.,.,.,.,.,.,.,.,.,.,65,.,0,0,5,0,0,0,5,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,4,4,5,5,5,5,5,3,5,5,5,5,3,3,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,.,2,4,2,4,2,1
14584,8,4,1,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,500000,5,1,1,0,0,0,0,300000,5,0,.,150000,1,30000,1,0,.,0,.,120000,1,0,0,24000,60000,36000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,77,8,65,66,.,.,.,.,.,.,.,.,.,.,77,.,0,5,5,0,0,0,5,5,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,0,3,3,4,5,5,1,3,2,1,5,3,3,4,2,2,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,.,2,3,2,2,2,1
14585,8,7,10,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,8000,3,2,1,0,0,0,0,5000,3,0,.,3500,1,1000,1,0,.,0,.,500,1,0,0,0,0,500,0,0,0,0,0,2,.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,367,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,5,5,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,.,4,5,2,1,2,1
14586,8,6,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,2,3,.,.,.,.,.,1,7000,2,1,1,1,1,1,1,2000,2,0,.,0,.,0,.,0,.,0,.,2000,1,0,0,800,0,600,0,0,0,600,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,1,2,5,10,66,65,67,185,235,315,350,352,.,.,1,.,0,5,5,0,5,0,0,0,0,0,0,1,3,4,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,4,3,2,2,1,1
14587,8,6,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,2,3,.,.,.,.,.,1,7000,2,1,1,1,1,1,1,2000,2,0,.,0,.,0,.,0,.,0,.,2000,1,400,0,0,0,1200,0,0,0,400,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,315,1,2,5,10,65,66,67,185,235,350,352,.,.,315,.,0,5,5,0,5,0,0,0,0,0,0,1,3,4,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2,4,4,2,2,2,2,1
14588,8,5,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,6,4,.,.,.,.,.,1,4900,2,1,1,1,1,1,1,3000,2,0,.,0,.,0,.,0,.,0,.,3000,1,0,0,900,900,1200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,185,1,2,18,24,189,270,271,315,.,.,.,.,.,.,185,.,0,0,0,0,5,0,0,0,5,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,4,4,5,4,4,4,5,5,4,4,4,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,3,2,2,2,1,1
14589,8,5,1,120,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,6,4,.,.,.,.,.,1,4900,2,1,1,1,1,1,1,2000,2,0,.,0,.,0,.,0,.,0,.,2000,1,0,0,0,1000,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,315,1,2,18,24,185,189,270,271,.,.,.,.,.,.,315,.,0,0,0,0,5,0,0,0,5,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,6,4,3,2,2,1,1
14590,8,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,7,4,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,8000,2,0,.,0,.,0,.,0,.,0,.,8000,1,2400,0,0,2400,2400,0,0,0,800,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,803,185,1,2,18,12,24,67,189,235,270,271,350,373,3,185,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,17,3,2,2,5,1,1
14591,8,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,7,4,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,1,0,1000,0,4000,1500,0,2000,0,1500,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,865,235,1,2,3,18,12,24,67,185,189,270,271,350,373,235,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,2,17,3,3,2,2,2,1
14592,8,6,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,3,.,.,.,.,.,1,8000,2,1,1,1,1,1,1,15000,2,0,.,0,.,0,.,0,.,0,.,15000,2,3000,4500,0,3000,0,0,0,3000,1500,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,67,1,2,3,18,12,24,65,66,185,315,865,.,.,67,.,0,0,0,0,5,0,0,0,5,0,0,1,3,4,4,0,.,0,0,0,0,0,0,0,1,1,1,4,3,4,5,5,4,5,4,5,4,4,4,4,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,2,2,5,1,1
14593,8,6,1,90,1,0,0,5,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,3,.,.,.,.,.,1,8000,2,1,1,1,1,1,1,20000,2,0,.,0,.,0,.,0,.,0,.,20000,1,0,6000,4000,4000,4000,0,0,2000,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,1,2,3,18,12,24,65,66,67,185,315,.,.,.,1,.,0,0,0,0,5,0,0,0,5,0,0,1,3,4,4,0,.,0,0,0,0,0,0,0,1,1,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,4,3,2,2,7,2,1
14594,8,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,5,4,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,15000,2,0,.,0,.,0,.,0,.,0,.,15000,2,3000,6000,3000,0,3000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,803,185,1,2,3,18,67,315,352,382,370,808,.,.,.,185,.,0,5,5,0,5,0,0,0,5,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,4,5,4,4,4,5,4,4,4,4,5,5,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,5,3,2,5,1,1
14595,8,7,1,60,1,5,0,0,0,0,0,0,0,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,5,4,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,1,5000,0,0,0,5000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,803,2,1,3,18,67,185,315,352,370,808,.,.,.,.,2,.,0,5,5,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,4,2,2,2,2,1
14596,8,11,1,180,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,99,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,5000,2,2,1,0,0,0,0,6000,2,0,.,1800,1,600,1,0,.,0,.,3600,1,360,0,0,2880,180,0,0,180,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,802,315,8,65,801,.,.,.,.,.,.,.,.,.,.,315,.,5,5,5,0,0,0,0,5,0,0,0,0,.,.,.,0,.,0,0,0,0,0,0,1,1,1,1,3,4,4,3,4,5,3,3,5,5,5,5,5,5,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,18,2,8,2,11,2,1
14597,8,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,99,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,2,4,.,.,.,.,.,1,7500,2,1,1,1,1,1,1,4000,2,0,.,0,.,0,.,0,.,0,.,4000,1,0,0,0,2000,2000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,803,1,18,24,65,67,187,225,.,.,.,.,.,.,.,1,.,0,5,0,0,5,0,0,0,0,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,18,4,2,2,2,1,1
14598,8,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,2,4,.,.,.,.,.,1,7500,2,1,1,1,1,1,1,4000,2,0,.,0,.,0,.,0,.,0,.,4000,1,0,0,0,2000,2000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,803,350,1,18,12,24,65,67,185,235,187,225,270,271,315,350,.,0,5,0,0,0,0,0,0,0,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,18,4,4,2,2,2,1
14599,8,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,99,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,20000,16,1,1,1,1,1,1,20000,16,0,.,0,.,0,.,0,.,0,.,20000,1,0,0,0,6000,8000,0,0,0,6000,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,66,1,2,3,5,65,185,235,352,.,.,.,.,.,66,.,0,5,5,0,5,0,0,5,0,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,2,2,2,1
14600,8,7,1,60,1,0,0,0,0,0,5,0,0,.,.,.,.,.,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,2000,2,1,1,1,1,1,1,15000,16,0,.,0,.,0,.,0,.,0,.,15000,1,3000,0,3000,3000,3000,0,0,0,3000,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,352,1,2,3,5,66,65,185,235,.,.,.,.,.,352,.,0,5,5,0,5,0,0,5,0,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,3,3,4,4,5,5,5,5,5,5,5,5,5,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,2,8,2,11,1,1
14601,8,7,1,30,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,99,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,4000,2,2,1,0,0,0,0,10000,2,0,.,4000,1,3000,1,0,.,0,.,3000,1,0,1500,0,750,750,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,18,1,2,3,67,330,315,350,352,.,.,.,.,.,18,.,5,5,5,0,0,0,0,5,0,0,0,1,3,0,3,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4,2,2,2,2,2,1
14602,8,9,1,180,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,4000,2,2,1,0,0,0,0,10000,2,0,.,2000,1,1000,1,2000,1,0,.,5000,1,1500,0,1500,2000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,350,1,2,3,18,65,66,271,315,328,382,.,.,.,350,.,5,5,5,0,0,0,0,5,5,0,0,0,.,.,.,1,5,0,0,0,0,0,0,0,1,1,1,2,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,12,3,2,3,3,1,1
